shop_name,shop_address,location
轰炸鸡车,南京大厂毕洼路181号玉桥市场一楼1C04号,"118.757756864,32.2384186948"
北京烤鸭,环龙池路荣盛·时代广场3楼,"118.818352406,32.3332855384"
邵伯杨氏龙虾(大厂园西路店),大厂园西路268号,"116.955076449,39.8953163551"
吉山熊寿司屋,雄州街道龙津路8-118号,"118.848215487,32.3459276393"
皖北地锅鸡,新华西路458号,"118.739970219,32.2080533058"
悸动烧仙草(美利广场店),大厂美利广场负一楼,"116.955076449,39.8953163551"
爱酪优品,永宁路102号,"119.978832197,31.7956625691"
柒零捌零(阿卡店),大厂街道晓山路102-15号,"118.745015058,32.2277610332"
3点一刻蛋糕房(长江路店),雄州街道长江路84号,"118.842666529,32.3500062947"
爱8寸披萨(大厂店),欣乐路181号金宝商业广场1层,"119.170468817,34.5853933981"
小幸福花甲,大厂毕洼路181号,"116.955076449,39.8953163551"
如果精品水果店(大厂店),大厂新华路341-2号,"116.955076449,39.8953163551"
座上客(00047白果路店),经典雅居白果路11号门面房,"118.857950342,32.3474846658"
默默烧烤,园林东路新干线ktv正对面,"118.86393765,32.3543146207"
小周烤鸭店,扬村一路与扬村路交叉口旁,"118.76235737,32.2488841369"
耕喜台湾水果茶,前街50号,"118.845100018,32.3478550225"
老乡鸡(南京大厂新华路店),大厂新华路138号1021-2,"116.955076449,39.8953163551"
啵啵鱼石锅捞饭,长冲街1023号,"118.770728644,32.2365509094"
燕子川味烧烤,通池路95号,"118.81595006,32.3367855834"
新味咖喱麻辣烫,草芳路517号AO史密斯隔壁,"118.752286503,32.2326416943"
老七家湾牛肉锅贴,大厂街道经久路杨子十七村市场6号摊位,"118.764887169,32.249441004"
朝茶(美利广场店),美利广场海棠花街818-3-181室朝茶,"109.736054574,18.3814179049"
绝味龙虾,雄州西路文馨花苑北门,"118.832674096,32.3393400791"
薇寿司,紫晶广场红顶会酒店一楼三品黑鸭隔壁,"118.849239492,32.3460702916"
奶牛侠,文昌街151号大润发路口右边,"126.660568037,45.7490544329"
沪上阿姨(玉桥店),大厂欣乐路181号,"116.955076449,39.8953163551"
酸之道老坛酸菜鱼,棠城西路141号,"118.846356549,32.3509804233"
轻捞慢起,双客路18-14号,"118.844170123,32.3434920473"
QE杯(美利广场店),葛塘美利广场1楼,"113.644769629,23.1547373766"
口渴了(大厂店),葛关路818号美利广场4楼7号,"118.756450865,32.2487005014"
卡乐滋汉堡(美利广场店),美利广场后街二幢221,"118.756450865,32.2487005014"
大饮面包坊,扬村路与扬村一路交叉口东,"118.767119605,32.244746645"
大拇指酸菜鱼,大厂新华菜场太子山家具市场楼下,"116.955076449,39.8953163551"
口渴了饮品(永利美食街店),新华路138号1001店面,
邳州人家(园西路店),大厂园西路303号,"116.955076449,39.8953163551"
桥头排骨,金宁广场板门口78号,"118.847211071,32.3461211605"
六朝五魁酸菜鱼,杨村二路218-1派出所对面,"118.764331562,32.2447031017"
星糖卡咖啡(大润发店),长江路66号大润发一楼入口处,"118.37217704,31.3489957426"
百果园(荣盛茉莉苑店),龙池街道通池路115号,"118.816354256,32.3365579712"
老表烧烤,晓山路111-1号,"118.744686151,32.2256706085"
口未炸鸡,扬村路192号,"118.765117736,32.2473205386"
美味串串香,大厂新华路121号-30,"116.955076449,39.8953163551"
百善鲜果园,大厂扬子八村自编2-101,"116.955076449,39.8953163551"
松枝记滋蛋仔(六合大润发店),文昌街129-1号,"118.844182971,32.3507277301"
绝味鸭脖(大厂玉桥店),大厂玉桥市场一楼美食城102号,"116.955076449,39.8953163551"
座上客(00059凤南路店),凤南街72号,"118.747382237,32.2074883747"
有名堂中式快餐,葛塘街道松杨路95号,"112.224533437,23.1465685659"
毛记冒菜,长冲步行街18号1015客来福快餐店巷内,"118.770596643,32.2363483773"
聚富鲜果园,大厂街道和平社区葛塘中杨新村16幢113114,"118.763199098,32.2513377283"
果果水果,草芳路525号,"118.752509906,32.2329168758"
永利鲜果,葛中路中北路188号,"120.098103543,31.5842073664"
戈麦思,横梁镇兴镇路137号,"118.938416333,32.3323854086"
轩哲川味馆(玉桥店),毕洼路,"118.766114787,32.2312528387"
青豆家奶酪店,龙津路金宁广场,"118.849117581,32.3474916708"
卤人甲(长冲步行街店),新华路528号第一层-1,"118.095520665,24.4604877479"
米根炒饭(金宁广场店),金宁广场乐活城3楼-20室,"118.848398776,32.3468873753"
爱马士炒饭,新华五村34栋旁门卫房,"118.755821046,32.232168775"
爱自然健康甜品店,专诸巷30-19号,"120.613069974,31.3194502823"
白下元宵铺,大厂新华路601,"116.955076449,39.8953163551"
津津咖喱(六合金宁广场店),长江路1号金宁广场3楼,"118.849117581,32.3474916708"
叫了个鸡,大厂街道杨新路150-4,"118.741758152,32.2133154054"
小馋猫烘焙馆,朱洼组70号,"117.273902881,40.2669071318"
罗氏盱眙龙虾,朝天街224号,"113.267063693,23.1302563877"
王贵仁麻辣烫(美利广场店),葛关路美利广场818-3-178,"118.756450865,32.2487005014"
龙门花甲(欣乐店),大厂欣乐路233号,"116.955076449,39.8953163551"
面盛六合大碗面,欣乐路181号,"118.757579029,32.2385081034"
美满吉(化工学院店),大厂欣乐路245号,"116.955076449,39.8953163551"
罗氏盱眙龙虾,毕洼西路258号,"118.758356814,32.2385662831"
龙门花甲(大厂十村店),葛关路与新华路交叉口苏果旁边永利红跑车对面,"118.768200269,32.236926664"
royaltea真悦皇茶(紫晶广场店),紫霞街7号,"118.850209854,32.3464812434"
和善园,杨村路119号,"118.768384566,32.2435185714"
龙门花甲(六合紫晶广场店),环城南路紫晶广场一区05栋101室,"118.850003795,32.3447596503"
林兴轩黄焖鸡米饭(凤南街店),凤南街5号,"118.746016369,32.2054475628"
巧大厨酸菜鱼(园西路店),大厂园西路57号,"116.955076449,39.8953163551"
如意馄饨(美利广场店),葛关路818号美利广场四楼,"118.756450865,32.2487005014"
N多时尚寿司,米巷20号,"118.845103304,32.3485862557"
韩式石锅拌饭,欣乐路207号,"118.756966511,32.2375292358"
满锅香土豆粉,长冲步行街18-1027号豪客来巷内20米,"118.770544542,32.2366629556"
大脸鸡排(十村店),大厂长冲步行街79号门面房嘉泰入口处,"116.955076449,39.8953163551"
三品黑鸭(大厂店),长冲街55号嘉泰商厦1层,"118.770021728,32.2365453706"
小四川麻辣串,葛关路241号,"118.770710597,32.2344510574"
百果园(龙池花园店),龙池街道龙池社区龙池花园集群路32号,"118.815300862,32.3245235106"
天下第一粉,长冲街1028号,"118.770566546,32.2364140425"
皇茶,欣乐路239号,"118.756445361,32.2369094393"
二潘烧烤排档,新华路毕洼路交叉口,"118.763204259,32.2338786491"
过桥米线,长冲街1038号,"118.771335854,32.2383760508"
失态重庆小面,大厂健民路189号0123,"116.955076449,39.8953163551"
哆可,健民路371号,"118.747419625,32.2326922746"
Q记港饮,专诸巷30-7号,"120.613069974,31.3194502823"
甜荟奶霜(十村店),长冲街8号,"118.769830621,32.2357881332"
小米烧烤,龙脊路德邑花园西侧,"118.824364342,32.3389997282"
凌周轩阁黄焖鸡米饭(金宁广场店),长江路1号金宁广场板门口70号,"118.847307797,32.3463924614"
和善园,盘金华府东门旁,"118.740166487,32.2081580606"
